***, perceptual network/states/2020_0916_1120.csv
***, numagents, n_pop, n_ind, graph_density, adjacency
16, 0, 0, 0.125
[0. 1. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0.]
[1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0.]
[1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
[0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
***, thresholds, averages and mutual information (per population and individual)
0, 0, 2, 2, 2, 2, 4, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 1, 2, 3, 3, 2, 4, 3, 2, 2, 3, 2, 2, 1, 2, 2, 2, 2, 1.62 0.65, 2.31 0.5 , 0.638
0, 1, 1, 3, 1, 1, 4, 3, 1, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 4, 2, 1, 4, 3, 2, 2, 2, 1, 2, 3, 2, 1, 2, 2, 1.75 0.87, 2.19 0.83, 1.207
0, 2, 7, 3, 2, 2, 2, 3, 2, 1, 1, 1, 1, 2, 1, 2, 2, 1, 7, 3, 2, 2, 2, 3, 2, 2, 3, 1, 1, 2, 1, 2, 2, 2, 2.06 2.2 , 2.31 1.96, 0.714
0, 3, 4, 5, 1, 2, 4, 1, 1, 2, 3, 2, 1, 3, 2, 1, 2, 2, 4, 5, 3, 2, 4, 3, 1, 2, 3, 2, 2, 3, 2, 1, 2, 2, 2.25 1.53, 2.56 1.2 , 0.714
0, 4, 2, 5, 3, 2, 3, 3, 1, 2, 3, 1, 1, 3, 2, 2, 2, 1, 6, 5, 3, 2, 3, 3, 2, 2, 3, 1, 1, 3, 2, 2, 2, 1, 2.25 1.13, 2.56 1.86, 0.0
0, 5, 1, 3, 1, 2, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 2, 4, 4, 1, 2, 1, 2, 1, 2, 3, 2, 1, 2, 2, 1, 2, 2, 1.56 0.4 , 2.   0.93, 1.265
0, 6, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 4, 5, 3, 1, 3, 2, 1, 1, 2, 2, 2, 3, 2, 2, 2, 2, 1.75 0.2 , 2.31 1.16, 0.912
0, 7, 5, 3, 2, 1, 3, 1, 2, 2, 2, 2, 2, 1, 2, 1, 2, 1, 6, 4, 3, 2, 3, 2, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 2.   1.07, 2.62 1.18, 0.714
0, 8, 5, 3, 1, 1, 3, 2, 2, 1, 2, 1, 2, 3, 2, 1, 1, 1, 7, 5, 3, 1, 4, 2, 2, 2, 2, 1, 2, 3, 2, 2, 1, 2, 1.94 1.26, 2.56 2.53, 0.0
0, 9, 7, 5, 1, 1, 3, 3, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 7, 5, 1, 1, 4, 3, 2, 2, 3, 2, 1, 2, 2, 2, 1, 2, 2.06 3.13, 2.5  2.67, 0.714
0, 10, 1, 4, 2, 1, 4, 3, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 5, 5, 2, 1, 4, 3, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1.88 1.05, 2.44 1.46, 0.559
0, 11, 4, 1, 1, 1, 4, 2, 1, 1, 3, 2, 1, 2, 2, 1, 2, 2, 7, 4, 2, 2, 4, 2, 2, 2, 3, 2, 2, 2, 2, 1, 2, 2, 1.88 1.05, 2.56 2.  , 0.547
0, 12, 6, 4, 2, 2, 3, 3, 2, 2, 1, 1, 1, 3, 1, 2, 1, 1, 7, 5, 2, 2, 3, 3, 2, 2, 1, 1, 2, 3, 1, 2, 1, 2, 2.19 1.9 , 2.44 2.53, 0.714
0, 13, 6, 2, 2, 2, 3, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 1, 6, 5, 2, 2, 4, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2.   1.47, 2.38 1.98, 0.714
0, 14, 4, 1, 3, 2, 4, 1, 1, 2, 2, 1, 1, 3, 1, 2, 2, 1, 5, 3, 3, 2, 4, 1, 1, 2, 3, 1, 1, 3, 2, 2, 2, 1, 1.94 1.13, 2.25 1.4 , 1.427
0, 15, 4, 5, 2, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 5, 5, 3, 1, 4, 2, 2, 2, 2, 1, 1, 3, 2, 2, 2, 2, 1.88 1.32, 2.44 1.6 , 0.0
0, 16, 2, 1, 1, 1, 4, 2, 1, 1, 3, 1, 2, 2, 2, 2, 2, 1, 2, 5, 3, 1, 4, 3, 1, 2, 3, 1, 2, 2, 2, 2, 2, 2, 1.75 0.73, 2.31 1.16, 0.547
0, 17, 3, 2, 2, 1, 2, 3, 1, 2, 1, 1, 2, 2, 1, 2, 1, 2, 4, 4, 2, 1, 4, 3, 1, 2, 3, 2, 2, 2, 1, 2, 1, 2, 1.75 0.47, 2.25 1.13, 0.714
0, 18, 4, 3, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 1, 5, 4, 2, 2, 1, 3, 2, 1, 3, 2, 1, 1, 2, 2, 2, 1, 1.75 0.73, 2.12 1.32, 0.714
0, 19, 1, 3, 2, 1, 2, 1, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 3, 5, 2, 2, 4, 1, 2, 2, 3, 2, 2, 1, 1, 2, 2, 2, 1.5  0.53, 2.25 1.13, 0.559
0, 20, 7, 5, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 2, 1, 7, 5, 3, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 2, 1, 2.  2.8, 2.69 2.1 , 1.427
0, 21, 3, 4, 1, 2, 3, 1, 1, 1, 3, 1, 1, 2, 2, 1, 1, 2, 3, 4, 3, 2, 4, 2, 1, 1, 3, 1, 1, 3, 2, 2, 1, 2, 1.81 0.96, 2.19 1.1 , 0.714
0, 22, 1, 3, 3, 1, 4, 2, 2, 1, 3, 2, 1, 2, 1, 2, 2, 2, 2, 3, 3, 1, 4, 2, 2, 2, 3, 2, 1, 3, 1, 2, 2, 2, 2.  0.8, 2.19 0.7 , 0.559
0, 23, 6, 2, 2, 2, 3, 1, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 7, 2, 3, 2, 4, 3, 2, 2, 1, 2, 1, 3, 2, 2, 1, 1, 1.94 1.53, 2.38 2.25, 0.714
0, 24, 7, 4, 3, 1, 4, 2, 2, 1, 1, 1, 2, 2, 2, 2, 1, 1, 7, 4, 3, 2, 4, 3, 2, 1, 3, 1, 2, 3, 2, 2, 1, 2, 2.25 2.6 , 2.62 2.25, 0.714
50, 0, 4, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 5, 3, 4, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 1, 2, 1.69 0.76, 2.5  0.93, 2.141
50, 1, 4, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 5, 3, 4, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 1, 2, 1.69 0.76, 2.5  0.93, 1.784
50, 2, 4, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 5, 3, 4, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 1, 2, 1.69 0.76, 2.5  0.93, 1.784
50, 3, 4, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 5, 3, 4, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 1, 2, 1.69 0.76, 2.5  0.93, 1.784
50, 4, 4, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 5, 3, 4, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 1, 2, 1.69 0.76, 2.5  0.93, 1.784
50, 5, 4, 1, 3, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 5, 3, 4, 2, 2, 3, 2, 2, 3, 2, 2, 3, 2, 2, 1, 2, 1.69 0.76, 2.5  0.93, 1.784
