***, perceptual network/states/2020_0916_1436.csv
***, numagents, n_pop, n_ind, graph_density, adjacency
16, 0, 0, 1.0
[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
[1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
[1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1]
[1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1]
[1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1]
[1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1]
[1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1]
[1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1]
[1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1]
[1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1]
[1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1]
[1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1]
[1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1]
[1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1]
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1]
[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]
***, thresholds, averages and mutual information (per population and individual)
0, 17, 5, 3, 3, 11, 6, 4, 2, 11, 8, 5, 7, 11, 4, 15, 3, 5, 13, 13, 13, 11, 14, 15, 11, 11, 12, 16, 7, 13, 9, 16, 10, 14,  6.44 14.13, 12.38  6.12,      0.0
0, 18, 11, 10, 16, 13, 13, 1, 7, 1, 5, 2, 8, 1, 1, 4, 14, 11, 12, 13, 16, 13, 13, 2, 10, 1, 15, 11, 14, 4, 6, 9, 16, 13,  7.38 28.25, 10.5 23.2,        0.457
0, 19, 16, 6, 14, 15, 13, 5, 8, 7, 16, 2, 2, 14, 6, 9, 15, 1, 16, 10, 16, 15, 15, 9, 12, 10, 16, 4, 15, 14, 16, 10, 16, 2,  9.31 29.03, 12.25 19.67,    0.0
0, 20, 10, 14, 5, 6, 9, 4, 10, 6, 9, 3, 1, 16, 14, 4, 10, 7, 15, 15, 16, 6, 15, 9, 11, 6, 10, 3, 9, 16, 14, 14, 15, 14,  8.   18.27, 11.75 17.  ,       0.0
0, 21, 1, 5, 5, 13, 16, 13, 13, 6, 16, 14, 3, 16, 6, 10, 9, 13, 16, 12, 16, 16, 16, 16, 14, 10, 16, 15, 10, 16, 8, 12, 15, 14,  9.94 24.86, 13.88  7.05,0.0
0, 22, 16, 10, 1, 4, 13, 1, 4, 13, 4, 10, 15, 10, 11, 15, 5, 2, 16, 11, 6, 16, 14, 15, 9, 13, 15, 10, 16, 10, 15, 15, 13, 9,  8.38 28.12, 12.69  9.7 ,  0.788
0, 23, 11, 4, 10, 4, 3, 7, 4, 6, 9, 13, 5, 2, 6, 15, 6, 4, 12, 8, 13, 14, 10, 11, 14, 8, 10, 14, 15, 2, 10, 16, 12, 8,  6.81 14.16, 11.06 12.33,        0.0
0, 24, 1, 2, 13, 12, 12, 12, 5, 1, 6, 1, 8, 15, 16, 4, 6, 1, 3, 3, 14, 12, 15, 15, 8, 5, 15, 10, 9, 16, 16, 4, 11, 4,  7.19 29.36, 10.   24.53,         0.73
50, 0, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 1, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 2, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 3, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 4, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 5, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 6, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 7, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 8, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.396
50, 9, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 10, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 11, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.742
50, 12, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 13, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 14, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.701
50, 15, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.703
50, 16, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 17, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 18, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 19, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 20, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 21, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.207
50, 22, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.396
50, 23, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
50, 24, 1, 2, 2, 4, 13, 4, 7, 8, 2, 15, 15, 1, 6, 8, 3, 9, 3, 3, 7, 16, 14, 14, 13, 15, 8, 15, 16, 16, 13, 16, 14, 16,  6.25 22.87, 12.44 20.8 , 1.921
maj, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 8. 0., 15.  0., 0.0
mxt, 0, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15.  0., 15.  0., 0.0
